user,item,rating,timestamp,feature Str
0,0,5.0,2016-10-30T21:42:42Z,Rancho Santa Fe
1,0,5.0,2016-10-30T21:42:42Z,Rancho Santa Fe
2,0,5.0,2016-10-30T21:42:42Z,Rancho Santa Fe
3,1,2.0,2015-11-28T19:19:35Z,Hanover
4,1,5.0,2015-11-28T19:19:35Z,Hanover
5,1,5.0,2015-11-28T19:19:35Z,Hanover
6,1,5.0,2015-11-28T19:19:35Z,Hanover
7,1,5.0,2015-11-28T19:19:35Z,Hanover
8,1,5.0,2015-11-28T19:19:35Z,Hanover
9,2,5.0,2016-03-23T04:22:41Z,Vancouver
10,2,5.0,2016-03-23T04:22:41Z,Vancouver
11,2,5.0,2016-03-23T04:22:41Z,Vancouver
12,2,5.0,2016-03-23T04:22:41Z,Vancouver
13,2,5.0,2016-03-23T04:22:41Z,Vancouver
14,2,5.0,2016-03-23T04:22:41Z,Vancouver
15,3,4.0,2016-11-06T19:19:17Z,Kansas City
16,3,5.0,2016-11-06T19:19:17Z,Kansas City
17,3,3.0,2016-11-06T19:19:17Z,Kansas City
18,3,5.0,2016-11-06T19:19:17Z,Kansas City
19,3,4.0,2016-11-06T19:19:17Z,Kansas City
20,4,5.0,2016-05-21T20:51:43Z,Huntingdon
21,5,5.0,2016-05-05T01:48:06Z,Perry
22,6,5.0,2016-11-03T22:44:36Z,San Francisco
23,6,4.0,2016-11-03T22:44:36Z,San Francisco
24,6,5.0,2016-11-03T22:44:36Z,San Francisco
25,6,3.0,2016-11-03T22:44:36Z,San Francisco
26,7,1.0,2016-03-23T04:12:14Z,Vineland
27,7,1.0,2016-03-23T04:12:14Z,Vineland
28,8,4.0,2018-01-28T06:16:26Z,Oxon Hill
29,8,5.0,2018-01-28T06:16:26Z,Oxon Hill
30,8,2.0,2018-01-28T06:16:26Z,Oxon Hill
31,8,5.0,2018-01-28T06:16:26Z,Oxon Hill
32,8,4.0,2018-01-28T06:16:26Z,Oxon Hill
33,8,5.0,2018-01-28T06:16:26Z,Oxon Hill
34,8,4.0,2018-01-28T06:16:26Z,Oxon Hill
35,8,5.0,2018-01-28T06:16:26Z,Oxon Hill
36,8,5.0,2018-01-28T06:16:26Z,Oxon Hill
37,8,5.0,2018-01-28T06:16:26Z,Oxon Hill
38,8,4.0,2018-01-28T06:16:26Z,Oxon Hill
39,8,4.0,2018-01-28T06:16:26Z,Oxon Hill
40,8,4.0,2018-01-28T06:16:26Z,Oxon Hill
41,8,4.0,2018-01-28T06:16:26Z,Oxon Hill
42,8,5.0,2018-01-28T06:16:26Z,Oxon Hill
43,8,5.0,2018-01-28T06:16:26Z,Oxon Hill
44,8,5.0,2018-01-28T06:16:26Z,Oxon Hill
45,8,3.0,2018-01-28T06:16:26Z,Oxon Hill
46,8,5.0,2018-01-28T06:16:26Z,Oxon Hill
47,8,5.0,2018-01-28T06:16:26Z,Oxon Hill
48,8,4.0,2018-01-28T06:16:26Z,Oxon Hill
49,8,5.0,2018-01-28T06:16:26Z,Oxon Hill
50,8,5.0,2018-01-28T06:16:26Z,Oxon Hill
51,8,5.0,2018-01-28T06:16:26Z,Oxon Hill
52,8,5.0,2018-01-28T06:16:26Z,Oxon Hill
53,8,5.0,2018-01-28T06:16:26Z,Oxon Hill
54,8,5.0,2018-01-28T06:16:26Z,Oxon Hill
55,8,4.0,2018-01-28T06:16:26Z,Oxon Hill
56,8,5.0,2018-01-28T06:16:26Z,Oxon Hill
57,8,5.0,2018-01-28T06:16:26Z,Oxon Hill
58,8,4.0,2018-01-28T06:16:26Z,Oxon Hill
59,9,5.0,2015-10-21T17:43:40Z,San Diego
60,9,5.0,2015-10-21T17:43:40Z,San Diego
61,9,5.0,2015-10-21T17:43:40Z,San Diego
62,9,5.0,2015-10-21T17:43:40Z,San Diego
63,9,5.0,2015-10-21T17:43:40Z,San Diego
64,9,5.0,2015-10-21T17:43:40Z,San Diego
65,9,4.0,2015-10-21T17:43:40Z,San Diego
66,9,5.0,2015-10-21T17:43:40Z,San Diego
67,9,5.0,2015-10-21T17:43:40Z,San Diego
68,9,4.0,2015-10-21T17:43:40Z,San Diego
69,9,5.0,2015-10-21T17:43:40Z,San Diego
70,9,5.0,2015-10-21T17:43:40Z,San Diego
71,9,5.0,2015-10-21T17:43:40Z,San Diego
72,9,5.0,2015-10-21T17:43:40Z,San Diego
73,9,5.0,2015-10-21T17:43:40Z,San Diego
74,9,5.0,2015-10-21T17:43:40Z,San Diego
75,10,4.0,2016-01-11T16:06:48Z,Des Plaines
76,10,5.0,2016-01-11T16:06:48Z,Des Plaines
77,10,3.0,2016-01-11T16:06:48Z,Des Plaines
78,10,3.0,2016-01-11T16:06:48Z,Des Plaines
79,11,5.0,2016-04-05T03:03:13Z,Kissimmee
80,12,5.0,2018-01-27T05:06:56Z,Chicago
81,12,4.8,2018-01-27T05:06:56Z,Chicago
82,12,4.6,2018-01-27T05:06:56Z,Chicago
83,12,4.6,2018-01-27T05:06:56Z,Chicago
84,12,4.8,2018-01-27T05:06:56Z,Chicago
85,12,3.55,2018-01-27T05:06:56Z,Chicago
86,12,4.4,2018-01-27T05:06:56Z,Chicago
87,12,5.0,2018-01-27T05:06:56Z,Chicago
88,12,4.6,2018-01-27T05:06:56Z,Chicago
89,12,5.0,2018-01-27T05:06:56Z,Chicago
90,12,5.0,2018-01-27T05:06:56Z,Chicago
91,12,5.0,2018-01-27T05:06:56Z,Chicago
92,12,5.0,2018-01-27T05:06:56Z,Chicago
93,12,4.8,2018-01-27T05:06:56Z,Chicago
94,12,4.8,2018-01-27T05:06:56Z,Chicago
95,12,5.0,2018-01-27T05:06:56Z,Chicago
96,12,4.8,2018-01-27T05:06:56Z,Chicago
97,12,5.0,2018-01-27T05:06:56Z,Chicago
98,12,5.0,2018-01-27T05:06:56Z,Chicago
99,13,4.6,2017-11-06T20:51:12Z,Boston
100,13,4.8,2017-11-06T20:51:12Z,Boston
101,13,4.15,2017-11-06T20:51:12Z,Boston
102,13,2.5,2017-11-06T20:51:12Z,Boston
103,13,3.95,2017-11-06T20:51:12Z,Boston
104,13,4.6,2017-11-06T20:51:12Z,Boston
105,13,5.0,2017-11-06T20:51:12Z,Boston
106,13,5.0,2017-11-06T20:51:12Z,Boston
107,13,5.0,2017-11-06T20:51:12Z,Boston
108,13,2.9,2017-11-06T20:51:12Z,Boston
109,13,2.9,2017-11-06T20:51:12Z,Boston
110,13,4.0,2017-11-06T20:51:12Z,Boston
111,13,5.0,2017-11-06T20:51:12Z,Boston
112,13,5.0,2017-11-06T20:51:12Z,Boston
113,13,5.0,2017-11-06T20:51:12Z,Boston
114,13,3.35,2017-11-06T20:51:12Z,Boston
115,13,5.0,2017-11-06T20:51:12Z,Boston
116,13,4.6,2017-11-06T20:51:12Z,Boston
117,13,5.0,2017-11-06T20:51:12Z,Boston
118,13,3.75,2017-11-06T20:51:12Z,Boston
119,13,5.0,2017-11-06T20:51:12Z,Boston
120,13,4.6,2017-11-06T20:51:12Z,Boston
121,13,5.0,2017-11-06T20:51:12Z,Boston
122,13,5.0,2017-11-06T20:51:12Z,Boston
123,13,3.75,2017-11-06T20:51:12Z,Boston
124,13,3.95,2017-11-06T20:51:12Z,Boston
125,13,5.0,2017-11-06T20:51:12Z,Boston
126,13,4.5,2017-11-06T20:51:12Z,Boston
127,13,4.8,2017-11-06T20:51:12Z,Boston
128,13,3.55,2017-11-06T20:51:12Z,Boston
129,13,5.0,2017-11-06T20:51:12Z,Boston
130,13,3.55,2017-11-06T20:51:12Z,Boston
131,13,3.55,2017-11-06T20:51:12Z,Boston
132,13,4.6,2017-11-06T20:51:12Z,Boston
133,13,4.6,2017-11-06T20:51:12Z,Boston
134,13,3.75,2017-11-06T20:51:12Z,Boston
135,13,4.15,2017-11-06T20:51:12Z,Boston
136,13,4.4,2017-11-06T20:51:12Z,Boston
