user,item,rating,timestamp,feature Str
0,0,5.0,2012-11-30T06:21:45.000Z,Universal Music
1,1,5.0,2017-07-09T00:00:00.000Z,Lundberg
2,1,5.0,2017-07-09T00:00:00.000Z,Lundberg
3,2,1.0,2016-01-06T00:00:00.000Z,K-Y
4,2,1.0,2016-12-21T00:00:00.000Z,K-Y
5,2,1.0,2016-04-20T00:00:00.000Z,K-Y
6,2,1.0,2016-02-08T00:00:00.000Z,K-Y
7,2,1.0,2016-02-21T00:00:00.000Z,K-Y
8,2,1.0,2016-03-28T00:00:00.000Z,K-Y
9,2,1.0,2016-03-21T00:00:00.000Z,K-Y
10,2,1.0,2016-04-08T00:00:00.000Z,K-Y
11,2,1.0,2016-04-05T00:00:00.000Z,K-Y
12,2,1.0,2016-04-08T00:00:00.000Z,K-Y
13,2,1.0,2016-03-01T00:00:00.000Z,K-Y
14,2,1.0,2016-01-09T00:00:00.000Z,K-Y
15,2,1.0,2016-01-06T00:00:00.000Z,K-Y
16,2,1.0,2016-01-29T00:00:00.000Z,K-Y
17,2,1.0,2016-01-16T00:00:00.000Z,K-Y
18,2,3.0,2016-01-01T00:00:00.000Z,K-Y
19,2,3.0,2016-01-07T00:00:00.000Z,K-Y
20,2,4.0,2016-05-12T00:00:00.000Z,K-Y
21,2,4.0,2015-11-04T00:00:00.000Z,K-Y
22,2,4.0,2016-01-07T00:00:00.000Z,K-Y
23,2,5.0,2017-08-15T00:00:00.000Z,K-Y
24,2,5.0,2016-11-26T00:00:00.000Z,K-Y
25,2,5.0,2015-11-05T00:00:00.000Z,K-Y
26,2,5.0,2015-11-04T00:00:00.000Z,K-Y
27,2,5.0,2015-12-05T00:00:00.000Z,K-Y
28,2,5.0,2015-12-01T00:00:00.000Z,K-Y
29,2,5.0,2015-12-24T00:00:00.000Z,K-Y
30,3,5.0,2011-01-30T00:55:26.000Z,J.R. Watkins
31,3,5.0,2017-06-08T00:00:00.000Z,J.R. Watkins
32,3,5.0,2017-06-18T00:00:00.000Z,J.R. Watkins
33,3,5.0,2017-06-12T00:00:00.000Z,J.R. Watkins
34,3,5.0,2017-06-08T00:00:00.000Z,J.R. Watkins
35,3,5.0,2016-07-28T00:00:00.000Z,J.R. Watkins
36,4,4.0,2017-02-18T00:00:00.000Z,AMBI
37,4,5.0,2016-02-28T05:15:56.000Z,AMBI
38,4,5.0,2016-09-11T00:00:00.000Z,AMBI
39,4,5.0,2017-03-18T00:00:00.000Z,AMBI
40,5,1.0,2016-12-02T00:00:00.000Z,Johnson's
